,,t1,n2,n3,n4
20181114,335,98.35,90.93,92.38,94.08
20181114,340,96.61,90.07,92.86,98.71
20181114,345,97.36,92.04,89.63,94.96
20181114,350,94.96,97.24,91.7,99.19
20181114,355,97.14,91.19,94.07,101.62
20181114,400,99.19,87.98,92.4,100.65
20181114,405,95.93,91.75,90.69,96.19
20181114,410,92.03,94.31,89.4,98.49
20181114,415,97.65,90.19,92.08,92.38
20181114,420,94.53,90.7,89.45,98.37
20181114,425,97.06,92.58,92.61,98.79
20181114,430,99.23,90.69,90.06,99.11
20181114,435,97.5,92.74,93.38,95.56
20181114,440,93.95,93.24,91.12,96.96
20181114,445,96,90.34,92.76,96.72
20181114,450,98.11,94.6,93.04,95.99
20181114,455,94.41,94.81,93.11,96.83
20181114,500,95.81,92.74,90.16,94.38
20181114,505,95.77,94.79,91.82,95.41
20181114,510,96.56,92.2,90.82,98.03
20181114,515,96.93,95.33,92.97,96.28
20181114,520,95.83,94.33,89.9,97.87
20181114,525,94.2,94.74,92.26,95.88
20181114,530,96.76,91.71,93.65,94.9
20181114,535,96.55,91.96,93,94.88
20181114,540,95.65,91.59,92.19,95.45
20181114,545,91.47,87.59,93.59,95.54
20181114,550,92.76,87.94,92.2,94.34
20181114,555,92.68,87.1,93.51,91.21
20181114,600,91.82,90.83,93.95,95.49
20181114,605,90.17,85.56,95.19,94.2
20181114,610,87.05,86.5,93.69,93.04
20181114,615,86.68,85.55,92.99,88.79
20181114,620,84.84,84.81,93.11,87.09
20181114,625,86.22,82.63,93.12,86.51
20181114,630,86.63,81.66,95.61,85.18
20181114,635,84.18,80.87,95.32,86.64
20181114,640,86.34,81.95,95.16,83.37
20181114,645,84.04,80.83,95.11,84.23
20181114,650,85.47,81.98,96.57,85.77
20181114,655,87.77,82.93,97.81,85.82
20181114,700,81.13,81.79,96.36,75.32
20181114,705,83.65,84.41,96.39,75.63
20181114,710,86,82.62,98.4,69.72
20181114,715,83.92,80.7,99.98,53.26
20181114,720,87.19,80.02,101.1,48.2
20181114,725,86.81,81.64,100.9,48.47
20181114,730,85.52,81.77,100.32,50.95
20181114,735,86.04,82.79,101.3,51.51
20181114,740,83.59,79.77,98.92,56.1
20181114,745,84.24,74.38,98.29,51.86
20181114,750,84.64,71.65,99.14,54.51
20181114,755,83.15,69.72,98.93,54.2
20181114,800,82.89,72.47,100.03,50.2
20181114,805,82.48,68.79,98.38,45.68
20181114,810,83.41,69.08,98.79,50.46
20181114,815,82.68,71.4,98.47,50.38
20181114,820,83.66,72.01,100.05,47.36
20181114,825,83.85,72.56,100.33,46.29
20181114,830,85.53,75.89,99.83,48.33
20181114,835,82.93,73.05,99.11,43.33
20181114,840,85.88,76.48,98.67,52.09
20181114,845,85.67,72.7,98.43,53.51
20181114,850,82.65,79.54,97.46,71.17
20181114,855,84.19,81.52,97.89,78.6
20181114,900,83.05,79,97.65,64.85
20181114,905,84.24,75.49,95.61,57.29
20181114,910,83.02,78.96,95.3,61.9
20181114,915,66.34,80.81,96.15,65.17
20181114,920,61.66,78.65,97.92,41.61
20181114,925,66.19,78.07,93.68,26.87
20181114,930,75.85,82.09,95.44,32.56
20181114,935,71.04,82.51,95.44,43.42
20181114,940,70.73,84.31,95.74,50.66
20181114,945,68.87,86.46,96.01,47.01
20181114,950,73.94,88.3,94.37,45.46
20181114,955,73.23,87.01,94.88,47.29
20181114,1000,65.16,86.42,95.89,48.66
20181114,1005,65.67,87.57,94.48,45.8
20181114,1010,68.09,87.9,96.04,39.97
20181114,1015,63.39,86.9,94.49,49.65
20181114,1020,70.94,86.63,94.34,49.42
20181114,1025,76.43,86.21,94.58,47.71
20181114,1030,81.63,86,93.92,50.53
20181114,1035,81.12,86.91,94.47,57.81
20181114,1040,79.64,86.05,94.9,65.2
20181114,1045,83.99,86.78,94.72,68.42
20181114,1050,84.06,88.09,93.97,73.91
20181114,1055,85.27,83.98,94.4,77.64
20181114,1100,85.41,85.53,94.38,66.73
20181114,1105,85.94,84.19,93.74,60.68
20181114,1110,86.01,80.35,95.84,61.7
20181114,1115,85.36,81.11,95.13,69.92
20181114,1120,86.35,80.81,95.81,77.07
20181114,1125,87.57,82.64,94.29,75.55
20181114,1130,85.18,81.72,94.52,70.54
20181114,1135,86.08,83.53,94.81,73.42
20181114,1140,88.08,87.05,94.33,54.4
20181114,1145,88.61,87.48,92.82,43.97
20181114,1150,90.58,92.99,94.26,45.55
20181114,1155,89.9,89.66,94.54,50.74
20181114,1200,86.5,90.47,94.93,58.55
20181114,1205,85.48,89.89,94.87,59.23
20181114,1210,84.04,91.46,95.01,57.29
20181114,1215,86.13,89,94.33,53.92
20181114,1220,83.04,92.22,95.81,48.99
20181114,1225,83.81,90.53,94.29,51.61
20181114,1230,81.6,88.71,95.16,56.07
20181114,1235,81.34,91.8,95.09,58.28
20181114,1240,80.95,91.6,96.33,57.3
20181114,1245,79.71,87.08,94.27,59.72
20181114,1250,73.08,92.35,95.22,55.8
20181114,1255,61.59,93.91,95.25,53.35
20181114,1300,62.68,90.72,96.16,55.26
20181114,1305,57.53,90.59,95.56,47.06
20181114,1310,63.96,94.07,94.82,51.71
20181114,1315,58.87,90.81,95.64,41.14
20181114,1320,57,92.21,95.22,37.93
20181114,1325,65.71,94.25,95.89,37.06
20181114,1330,65.31,91.82,94.96,40.4
20181114,1335,57.65,90.96,95.65,44.74
20181114,1340,60.1,95.11,94.37,41.19
20181114,1345,55.43,93.03,93.74,34.23
20181114,1350,61.86,91.33,93.66,39.52
20181114,1355,57.88,88.83,94,60.21
20181114,1400,58.55,91.99,94.89,55.9
20181114,1405,63.81,91.01,92.98,49.72
20181114,1410,55.31,90.37,93.08,46.82
20181114,1415,57.68,91.03,92.22,46.43
20181114,1420,56.85,91.11,91.49,37.45
20181114,1425,57.04,88.8,93.3,28.45
20181114,1430,62.2,89.14,93.25,32.38
20181114,1435,57.96,90.57,92.55,31.58
20181114,1440,56.91,90.71,92.35,34.16
20181114,1445,54.99,89.95,91.54,28.61
20181114,1450,56.38,94.19,92.94,23.7
20181114,1455,54.27,91.42,93.51,28.85
20181114,1500,58.03,90.96,94.32,28.86
20181114,1505,58.47,91.67,92.25,28.84
20181114,1510,53.54,89.92,92.83,32.19
20181114,1515,60.25,87.49,90.33,34.02
20181114,1520,57.6,90.88,90.48,30.92
20181114,1525,59.14,90.66,88.89,33.83
20181114,1530,55.36,91.1,90.14,36.32
20181114,1535,55.75,91.53,90.85,35.62
20181114,1540,54.9,92.91,87.17,30.35
20181114,1545,52.93,90.57,89.24,31.45
20181114,1550,52.5,90.86,91.15,28.72
20181114,1555,52.71,90.29,91.56,23.84
20181114,1600,52,93.14,91.42,22.06
20181114,1605,57.11,90.91,89.53,19.81
20181114,1610,61.07,90.88,90.82,28.93
20181114,1615,62.42,90.54,86.69,42.93
20181114,1620,59.5,91.26,87.85,52.47
20181114,1625,63.41,91.72,91.83,59.21
20181114,1630,69.48,89.5,91.25,57.06
20181114,1635,71.71,92.25,90.21,55.15
20181114,1640,72.43,89.51,90.09,52.83
20181114,1645,71.54,92.65,89.16,54.29
20181114,1650,68.13,91.83,86.73,52.54
20181114,1655,60.18,89.92,84.52,49.98
20181114,1700,57.97,90.92,84.97,43.3
20181114,1705,56.63,92.42,84.83,41.41
20181114,1710,58.36,91.23,79.93,40.14
20181114,1715,59.23,91.37,81.68,35.39
20181114,1720,61.23,92.14,81.02,37.65
20181114,1725,55.86,93.9,82.61,44.47
20181114,1730,58.24,93.24,79.91,42.34
20181114,1735,63.57,93.16,81.49,42.82
20181114,1740,62.04,92.74,85.71,46.32
20181114,1745,53.62,91.32,86.07,52.54
20181114,1750,54.6,91.44,88.44,49.26
20181114,1755,59.75,89.96,87.35,42.03
20181114,1800,48.95,91.68,86.87,43.03
20181114,1805,47.13,91.52,86.23,39.78
20181114,1810,52.18,89.76,83.23,46.6
20181114,1815,55.33,90.34,82.19,45.74
20181114,1820,53.62,88.92,80.95,65.63
20181114,1825,58.58,90.43,80.02,73.35
20181114,1830,65.02,89.2,78.44,73.19
20181114,1835,68.88,89.06,68.46,73.32
20181114,1840,71.49,88.98,61.08,70.39
20181114,1845,72.84,85.63,63.06,71.48
20181114,1850,72.03,83.88,59.75,75.37
20181114,1855,71.79,84.02,55.81,71.66
20181114,1900,70.53,84.37,59.05,51.13
20181114,1905,73,85.6,58.71,68.79
20181114,1910,72.07,82.99,46.31,72.08
20181114,1915,74.46,85.56,38.17,76.52
20181114,1920,73.96,82.63,42.58,76.73
20181114,1925,72.53,84.26,42.15,71.21
20181114,1930,76.17,86.21,47,68.48
20181114,1935,76.45,93.6,39.76,73.81
20181114,1940,75.49,94.24,45.27,73.82
20181114,1945,70.81,94.66,46.18,73.01
20181114,1950,68.97,91.99,47.26,68.52
20181114,1955,71.54,94.88,50.38,60.87
20181114,2000,72.33,94.43,46.93,62.21
20181114,2005,70.16,97.04,53.65,63.29
20181114,2010,68.18,97.78,92.23,64.98
20181114,2015,70.9,95.19,97.62,58.97
20181114,2020,70.96,95.21,97.76,53.29
20181114,2025,70.65,95.25,98.83,60.81
20181114,2030,72.46,96.58,99.67,59.41
20181114,2035,73.26,94.91,98.84,68.82
20181114,2040,74.98,95.95,99.3,68.44
20181114,2045,77.67,93.66,98.28,85.44
20181114,2050,81.34,95.59,99.25,90.04
20181114,2055,88.55,92.42,101.62,88.99
20181114,2100,96.31,94.66,100.43,78.63
20181114,2105,97.97,92.38,99.2,81.19
20181114,2110,97.77,92.94,100.85,86.23
20181114,2115,95.03,93.9,98.83,91.2
20181114,2120,94.72,93.18,97.41,95.27
20181114,2125,96.22,94.52,100.28,95.49
20181114,2130,95.56,93.22,97.67,96
20181114,2135,96.75,95.03,99.1,95.05
20181114,2140,94.89,92.57,98.63,95.79
20181114,2145,97.58,95.8,101.12,96.4
20181114,2150,97.91,97.37,99.13,95.17
20181114,2155,95.99,93.89,98.58,93.61
20181114,2200,96.85,96.51,100.95,94.15
20181114,2205,96.06,97.29,100.5,93.38
20181114,2210,96.9,98.1,99.01,95.74
20181114,2215,96.95,96.69,101.08,97.18
20181114,2220,96.32,95.68,102.69,98.16
20181114,2225,98.83,98.84,101.75,97.59
20181114,2230,98.92,98.33,103.38,99.83
20181114,2235,98.8,97.63,101.57,97.77
20181114,2240,100.09,99.15,98.5,104.48
20181114,2245,99.14,96.61,101.84,99.45
20181114,2250,101.61,100.45,98.29,101.65
20181114,2255,100.28,99.01,100.89,98.41
20181114,2300,99.68,101.12,98.12,100.89
20181114,2305,100.96,96.47,99.38,98.29
20181114,2310,101.38,100.74,99.08,100.25
20181114,2315,102.49,98.34,98.85,104.69
20181114,2320,101.25,98.01,98.68,105.31
20181114,2325,100.99,100.34,98.79,100.29
20181114,2330,103.16,98.58,100.34,107.76
20181114,2335,105.99,99.71,95.18,106.46
20181114,2340,102.84,101.51,99.58,108.45
20181114,2345,104.32,100.78,98.58,110.13
20181114,2350,106.29,96.96,96.1,103.78
20181114,2355,103.73,100.84,96.19,104.76
20181115,0,103.95,104.04,99.57,105.1
20181115,5,105.47,104.13,97.62,108.67
20181115,10,103.94,100.5,96.83,104.52
20181115,15,108.82,99.55,97.09,105.55
20181115,20,106.85,97.89,96.33,109.63
20181115,25,107.25,101.01,94.96,110.73
20181115,30,107.49,102.82,92.22,108.47
20181115,35,106.78,97.3,95.77,110.22
20181115,40,104.97,98.25,96.68,105.96
20181115,45,101.73,99.04,94.97,107.64
20181115,50,106.58,95.68,97.27,108.89
20181115,55,106.09,97.15,97.13,106.88
20181115,100,104.79,99.38,97.99,106.19
20181115,105,102.33,95.27,96.15,102
20181115,110,104.65,97.87,94.21,112.69
20181115,115,105.09,96.96,93.03,107.61
20181115,120,101.12,93.84,96.57,102.5
20181115,125,103.37,93.8,93.78,108.67
20181115,130,105.31,94.31,92.4,105.58
20181115,135,104.82,95.95,93.79,106.68
20181115,140,102.5,98.5,96.61,106.99
20181115,145,102.07,93,93.98,107.84
20181115,150,104.37,95.89,93.63,107.12
20181115,155,102.49,95.31,93.18,107.24
20181115,200,99.99,95.82,91.5,103.6
20181115,205,102.18,95.57,94.49,105.91
20181115,210,103.77,98.24,93.43,106.33
20181115,215,102.3,96.85,89.08,105.6
20181115,220,100.54,92.54,91.65,100.64
20181115,225,101.04,95.73,94.22,100.8
20181115,230,98.21,95.63,93.98,102.54
20181115,235,103.34,93.81,91.64,95.92
20181115,240,103.53,93.86,94.35,103.9
20181115,245,105.01,95.18,90.92,101.82
20181115,250,99.22,95.67,94.19,98.04
20181115,255,101.66,85.98,89.84,107.41
20181115,300,101.21,96.04,92.11,98.31
20181115,305,96.73,90.04,91.47,100.16
20181115,310,96.68,93.53,93.68,96.59
20181115,315,98.67,87.78,88.97,102.19
20181115,320,98.58,91.53,92.11,97.85
20181115,325,99.4,89.34,94.21,104.79
20181115,330,98.53,91.46,92.37,102.66
20181115,335,99.03,88.88,96.03,101.5
20181115,340,100.57,89.64,88.2,99.46
20181115,345,97.14,92.2,89.8,93.38
20181115,350,95.49,93.73,91.9,100.39
20181115,355,99.18,93.59,89.92,94.73
20181115,400,99.56,90.47,92.08,97.66
20181115,405,98.63,91.39,90.97,101.1
20181115,410,97,92.53,89.62,94.43
20181115,415,96.13,95.81,93.44,97.32
20181115,420,98.11,92.39,92.97,94.78
20181115,425,95.58,92.12,91.87,96.48
20181115,430,94.73,93.02,92.03,95.66
20181115,435,99.76,92.21,91.85,97.48
20181115,440,94.16,97.64,92.46,93.85
20181115,445,94.64,94.06,93.43,95.25
20181115,450,95.68,96.7,90.38,95.11
20181115,455,96.83,93.73,92.82,96.22
20181115,500,96.07,92.02,91.4,97.75
20181115,505,97.36,96.24,89.84,98.49
20181115,510,97.53,94.11,90.94,98.39
20181115,515,98.49,95.77,93.09,96.73
20181115,520,97.58,94.81,93.79,99.08
20181115,525,95.89,91.45,93.29,94.69
20181115,530,95.17,90.89,91.01,95.42
20181115,535,93.64,89.29,93.36,96.28
20181115,540,95.05,86.93,93.62,94.18
20181115,545,94.05,82.69,92.16,92.61
20181115,550,90.96,80.2,92.14,94.56
20181115,555,93.63,80.36,95.19,93.65
20181115,600,90.18,77.44,93.96,96.59
20181115,605,91.07,77.99,95.46,94.61
20181115,610,91.41,80.55,94.25,94.51
20181115,615,91.15,85.62,94.6,89.76
20181115,620,89.44,85.42,93.72,85.58
20181115,625,87.24,84.84,94.5,81.53
20181115,630,87.31,81.37,94.83,86.06
20181115,635,86.19,82.49,94.4,83.72
20181115,640,91.28,80.65,95.06,82.55
20181115,645,88.97,79.36,97.01,82.15
20181115,650,88.8,80.23,95.81,85.33
20181115,655,88.79,83.33,97.75,85.56
20181115,700,84.57,82.38,97.45,79.57
20181115,705,88.34,83.3,96.34,74.32
20181115,710,85.94,79.18,97.17,69.73
20181115,715,84.47,83.03,97.53,52.56
20181115,720,84.15,82.33,98.86,49.53
20181115,725,84.43,83.44,98.57,52.98
20181115,730,84.04,83.74,97.87,54.43
20181115,735,84.88,80.11,98.55,56.01
20181115,740,82.88,78.6,97.89,54.06
20181115,745,83.56,78.91,96.84,52.67
20181115,750,83.7,76.98,99.19,49.45
20181115,755,84.45,79.47,100.81,53.85
20181115,800,83.18,78.97,101.26,49.12
20181115,805,82.91,79.46,99.26,48.9
20181115,810,83.08,80.43,99.21,58.65
20181115,815,81.62,83.7,98.34,50.46
20181115,820,81.96,77.78,100.31,50.66
20181115,825,83.28,82.84,99.38,51.49
20181115,830,83.46,83.31,100.17,56.86
20181115,835,81.46,86.59,99.17,57.16
20181115,840,82.14,90.12,99.08,53.8
20181115,845,84.93,86.16,100.04,51.29
20181115,850,83.22,85.62,97.53,57.2
20181115,855,86.78,88.52,98.52,57.76
20181115,900,85.69,88.33,98.55,51.4
20181115,905,85.04,87.33,97.31,49.18
20181115,910,80.6,86,97.84,49.54
20181115,915,81.01,84.95,94.81,53.69
20181115,920,84.66,86.38,95.24,57.51
20181115,925,79.63,85.02,96.03,49.59
20181115,930,80.7,83.44,96.52,48.98
20181115,935,80.54,85.71,94.77,48.77
20181115,940,84.11,85.06,93,50.34
20181115,945,85.58,84.23,92.32,52.67
20181115,950,84.52,85.71,94.32,48.57
20181115,955,81.41,87.67,94.1,48.28
20181115,1000,85.02,86.48,95.37,50.07
20181115,1005,86.13,85.5,93.22,51.03
20181115,1010,83.03,83.39,93.43,53.71
20181115,1015,85.25,82.88,93.17,53.28
20181115,1020,83.31,83.94,94.34,51.99
20181115,1025,83.51,85.23,93.65,51.41
20181115,1030,86.59,84.03,93.17,46.94
20181115,1035,86.72,83.83,93.28,48.84
20181115,1040,85.79,82.47,93.97,48.92
20181115,1045,88.94,82.52,93.12,49.82
20181115,1050,87.86,83.67,92.15,54.39
20181115,1055,86.28,84.11,92.54,57.76
20181115,1100,85.21,83.7,92.53,61.42
20181115,1105,86.67,85.36,92.59,67.87
20181115,1110,88.31,85.95,93.78,65.33
20181115,1115,89.84,85.29,94.43,75.09
20181115,1120,89.45,85.15,91.56,69.92
20181115,1125,86.47,83.44,91.95,69.16
20181115,1130,86.26,86.74,95.54,77.99
20181115,1135,87.21,80.09,94.54,73.13
20181115,1140,90.6,82.59,95.01,78.04
20181115,1145,87.96,81.65,93,72.87
20181115,1150,86.65,79.41,92.56,72.59
20181115,1155,88.79,80.12,94.52,70.21
20181115,1200,89.45,82.4,93.85,74.7
20181115,1205,88.82,82.76,94.89,73.55
20181115,1210,86.53,81.99,95.66,72.4
20181115,1215,89.31,89.65,98.21,49.61
20181115,1220,91.77,93.95,95.55,48.49
20181115,1225,90.44,91.44,94.31,54.7
20181115,1230,85.23,89.54,95.94,56.18
20181115,1235,83.91,88.89,93.98,60.61
20181115,1240,84.18,93.54,94.44,60.9
20181115,1245,85.23,91.42,96.38,57.72
20181115,1250,85.19,92.1,94.49,55.74
20181115,1255,83.65,94.12,92.96,57.71
20181115,1300,80.85,92.37,96.36,57.5
20181115,1305,80.5,92.27,94.25,56.4
20181115,1310,82.36,94.1,93.85,55.93
20181115,1315,80.11,91.51,93.18,57.28
20181115,1320,79.74,94.53,93.34,52.56
20181115,1325,79.13,91.95,95.01,51.43
20181115,1330,80.08,92.93,95.64,66.39
20181115,1335,83.25,91.04,97.08,63.31
20181115,1340,84.08,90.26,95.57,51.95
20181115,1345,82.42,93.03,94.21,55.96
20181115,1350,81.68,88.57,93.89,52.71
20181115,1355,81.86,92.25,94.18,51.39
20181115,1400,75.14,91.7,93.59,59.63
20181115,1405,80.21,90.91,93.5,56.33
20181115,1410,81.16,89.78,91.74,51.01
20181115,1415,82.78,90.82,91.94,57.52
20181115,1420,77.88,90.09,93.28,57.31
20181115,1425,78.59,91.04,92.77,58.09
20181115,1430,78.18,89.84,91.17,56.86
20181115,1435,79.75,90.12,90.02,58.79
20181115,1440,77.41,91.71,90.96,60.22
20181115,1445,79.1,93.65,88.92,60.03
20181115,1450,76.96,92.04,90.24,67.38
20181115,1455,81.13,90.38,91.03,62.86
20181115,1500,79.78,91.82,91.12,61.02
20181115,1505,76.83,91.09,90.67,57.76
20181115,1510,77.93,90.72,91.48,62.07
20181115,1515,78.43,91.36,90.82,56.5
20181115,1520,77.53,92.46,92.99,56.35
20181115,1525,78.21,91.61,90.38,48.09
20181115,1530,76.22,89.81,90.43,49.13
20181115,1535,73.95,92.17,90.91,49.53
20181115,1540,75.21,91.91,89.94,49.06
20181115,1545,75.78,90.64,86.97,52.36
20181115,1550,75.23,92.43,88.11,48.01
20181115,1555,76.94,90.72,89.12,53.43
20181115,1600,75.55,90.57,90.27,46.53
20181115,1605,47.11,92.34,90.01,45.12
20181115,1610,37.62,92.59,89.7,51.01
20181115,1615,37.98,93.66,90.69,49.8
20181115,1620,36.04,91.33,90.6,43.74
20181115,1625,42.1,93.27,92.69,46.89
20181115,1630,40.42,94.9,92.13,47.02
20181115,1635,36.02,89.79,89.2,49.07
20181115,1640,38.68,90.59,88.3,37.69
20181115,1645,50.22,88.69,88.8,26.17
20181115,1650,52.3,93.18,90.42,26.39
20181115,1655,61.42,93.28,89.41,39.71
20181115,1700,65.76,92.42,90.07,52.38
20181115,1705,73.22,93.41,89.76,52.34
20181115,1710,75.25,92.64,89.66,53.05
20181115,1715,75.58,90.54,86.35,55.91
20181115,1720,73.81,92.17,84.91,51.83
20181115,1725,75.06,91.4,83.88,48.56
20181115,1730,75.42,92.12,76.85,51.63
20181115,1735,70.88,90.93,74,49.29
20181115,1740,71.19,91.1,78.2,47.82
20181115,1745,68.15,92.99,77.89,51.14
20181115,1750,59.74,90.57,82.18,45.08
20181115,1755,59.6,89.66,84.73,45.7
20181115,1800,58.25,86.08,84.28,47.52
20181115,1805,57.6,88.23,83.41,40.12
20181115,1810,58.2,89.59,84.29,43.28
20181115,1815,58.51,89.91,82.93,28.45
20181115,1820,59.99,84.98,83.31,28.68
20181115,1825,63.42,88.11,84.53,33.11
20181115,1830,60.04,86.49,84.21,39.9
20181115,1835,58.74,85.84,74.58,41.29
20181115,1840,64.46,83.39,66.17,41.12
20181115,1845,67.17,83.81,55.36,40.75
20181115,1850,67.63,86.8,52.56,46.63
20181115,1855,65.99,84.64,44.32,56.03
20181115,1900,60.85,85.53,61,46.94
20181115,1905,63.27,84.53,64.32,50.95
20181115,1910,68.62,82.83,44.72,52.3
20181115,1915,73.39,81.24,35.12,71.91
20181115,1920,73.22,85.52,34.24,68.75
20181115,1925,73.64,81.95,34.88,67.02
20181115,1930,73.19,83.25,31.5,66.68
20181115,1935,69.68,86.68,35.28,76.38
20181115,1940,69.29,92.71,32.73,74.37
20181115,1945,69.64,93.41,32.16,70.96
20181115,1950,71.31,93.4,35.21,69.92
20181115,1955,72.34,97.15,42.96,69.23
20181115,2000,74.64,96.09,43.11,69.67
20181115,2005,72.56,96.61,39.6,64.94
20181115,2010,69.42,93.79,67.06,65.11
20181115,2015,72.38,94.82,81.2,59.32
20181115,2020,68.59,95.12,90.34,54.77
20181115,2025,54.76,94.91,94.42,61.99
20181115,2030,59.36,91.83,95.58,60.82
20181115,2035,53.61,97.41,94.38,61.91
20181115,2040,53.51,96.72,95.39,56.81
20181115,2045,56.49,96.34,97.58,40.96
20181115,2050,71.48,96.06,98.67,26.24
20181115,2055,70.54,95.75,98.42,29.16
20181115,2100,80.85,93.53,90.08,60
20181115,2105,81.97,97.24,95.76,69.92
20181115,2110,79.75,95.83,96.83,78.36
20181115,2115,86.74,94.18,98.74,91.01
20181115,2120,90.3,95.22,96.84,94.19
20181115,2125,93.29,95.35,97.2,96.04
20181115,2130,92.94,95.02,97.9,92.2
20181115,2135,91.86,94.58,97.96,96.2
20181115,2140,92.14,96.17,98.97,94.47
20181115,2145,93.82,95.01,99.05,98.21
20181115,2150,97.51,94.13,100.3,97.23
20181115,2155,98.1,95.43,100.76,95.33
20181115,2200,96.61,97.72,100.4,94.01
20181115,2205,96.6,96.53,99.31,94.7
20181115,2210,98.35,95.5,98.89,96.38
20181115,2215,95.44,96.77,100.3,98.01
20181115,2220,98.06,96.16,100.44,96.11
20181115,2225,99.16,97.82,99.81,100.26
20181115,2230,97.81,98.78,99.05,97.93
20181115,2235,99.31,97.95,99.15,100.98
20181115,2240,98.25,98.61,98.93,103.37
20181115,2245,100.49,97.56,99.08,102.36
20181115,2250,99.87,100.37,97.7,103.56
20181115,2255,97.96,99.63,99.23,101.99
20181115,2300,99.05,98.89,100.78,100.84
20181115,2305,101.37,100.31,99.95,99.59
20181115,2310,101.53,101,100.62,103.63
20181115,2315,100.99,98.76,101.04,105.31
20181115,2320,101.96,101.13,98.93,100.98
20181115,2325,102.72,101.44,100.41,103.68
20181115,2330,104.81,99.83,100.13,101.53
20181115,2335,108.02,98.57,95.9,109.08
20181115,2340,109.93,98.83,98.85,108.26
20181115,2345,108.28,99.95,102.31,105.07
20181115,2350,108.62,96.69,99.82,106.44
20181115,2355,108.81,97.34,100.15,105.38
20181116,0,110.48,102.6,99.58,106.55
20181116,5,110.59,100.04,98.9,105.89
20181116,10,107.37,98.62,97.86,105.22
20181116,15,108.84,93.73,98.3,108.67
20181116,20,106.87,101.47,98.15,105.85
20181116,25,106.13,97.83,96.75,106.31
20181116,30,106.88,99.65,96.06,109.25
20181116,35,106.71,99.77,94.62,104.27
20181116,40,108.17,100.15,94.71,108.17
20181116,45,106.51,96.84,93.45,110.54
20181116,50,106.41,99.71,95.45,109.47
20181116,55,106.96,99.97,93.11,109.41
20181116,100,106.01,96.61,97.4,112.94
20181116,105,107.86,98.79,94.88,105.04
