,,t1,n1,n2,n3
20190908,610,105.31,99.41,99.13,106.69
20190908,615,107.22,97.68,102.41,106.11
20190908,620,108.8,100.08,105.03,108.31
20190908,625,108.21,100.37,103.41,106.94
20190908,630,109.91,103.55,101.92,106.67
20190908,635,109.97,103.78,105.56,108.56
20190908,640,111.44,105.37,102.31,105.34
20190908,645,108.96,106.18,104.07,104.25
20190908,650,105.97,101.08,105.08,104.17
20190908,655,107.83,102.16,103.13,109.84
20190908,700,108.62,102.68,106.33,105.17
20190908,705,110.19,104.56,104.43,106
20190908,710,109.57,103.71,101.01,103.41
20190908,715,104.2,102.06,102.39,105.32
20190908,720,106.59,101.67,102.62,101.14
20190908,725,106.82,103.21,103.77,105.25
20190908,730,107.09,104.49,105.5,100.6
20190908,735,106.02,103.27,106.17,105.63
20190908,740,106.75,102.59,103.29,101.03
20190908,745,103.87,100.07,106.23,99.3
20190908,750,104.58,103.01,106.73,100.67
20190908,755,105.21,104.07,105.45,102.03
20190908,800,107.66,104.95,104.49,103.82
20190908,805,105.75,104.02,106.71,99.92
20190908,810,103.07,103.73,106.6,100.71
20190908,815,101.53,100.24,105.18,95.68
20190908,820,102.25,102.87,107.61,97.27
20190908,825,100.97,100.92,105.56,97.41
20190908,830,99.48,101.72,104.36,98.02
20190908,835,100.45,98.61,103.71,95
20190908,840,97.17,101.13,104.73,90.56
20190908,845,96.72,100.96,105.81,91.08
20190908,850,97.82,99.53,102.88,95.77
20190908,855,95.89,99.08,102.94,85.09
20190908,900,94.34,102.28,103.48,92.45
20190908,905,91.87,99.02,103.83,91.48
20190908,910,90.79,97.54,104.01,87.74
20190908,915,89.44,99.53,104.67,86.49
20190908,920,90.99,96.77,105.01,83.19
20190908,925,88.34,97.6,106.48,78.15
20190908,930,83.88,96.28,106.14,78.88
20190908,935,83.17,96.82,106.73,80.16
20190908,940,88.86,97.77,104.15,83.36
20190908,945,89.95,94.61,103.57,72.62
20190908,950,83.06,95.63,102.6,77.42
20190908,955,75.11,96.02,104.28,77.49
20190908,1000,82.44,96.69,104.58,79.4
20190908,1005,78.16,96.71,104.54,79.96
20190908,1010,74.04,95.43,103.79,76.67
20190908,1015,66.81,95.58,104.6,61.01
20190908,1020,72.22,92.17,100.68,53
20190908,1025,73.29,93.43,101.5,45.66
20190908,1030,78.24,88.83,102.67,53.15
20190908,1035,82.76,92.66,102.58,56.11
20190908,1040,94.05,95.82,103.58,55.25
20190908,1045,96.74,95.16,102.73,48.21
20190908,1050,95.85,93.87,103.47,45.36
20190908,1055,95.48,96.73,104.14,47.76
20190908,1100,92.5,92.75,102.44,53.64
20190908,1105,92.13,93.08,101.52,59.4
20190908,1110,91.56,95.39,102.67,52.56
20190908,1115,92.19,96.15,103.95,57.26
20190908,1120,92.59,96.88,102.99,58.94
20190908,1125,91.18,96.49,101.77,52.81
20190908,1130,89.35,94.49,103.98,48.85
20190908,1135,78.18,98.42,101.69,50
20190908,1140,72.33,96.47,103.02,52.5
20190908,1145,59.88,94.31,104,57.88
20190908,1150,58.56,96.56,102.91,60.45
20190908,1155,53.84,99.42,103.18,61.65
20190908,1200,46.14,95.62,102.92,59.82
20190908,1205,53.64,98.07,102.06,66.03
20190908,1210,62.29,99.75,102.25,70.11
20190908,1215,74.89,97.65,102.2,82.82
20190908,1220,92.13,98.21,102.55,84.52
20190908,1225,96.35,98.08,101.24,74.04
20190908,1230,95.47,97.16,101.36,65.12
20190908,1235,94.88,99.01,102.99,63.49
20190908,1240,94.15,98.98,100.27,55.32
20190908,1245,92.43,98.29,100.31,54.3
20190908,1250,95.1,99.05,100.99,48.82
20190908,1255,93.28,99.57,100.84,59.24
20190908,1300,91.71,97.3,102.43,67.44
20190908,1305,92.21,98.54,102.28,71.95
20190908,1310,92.04,97.55,100.77,70.14
20190908,1315,90.39,100.27,98.5,59.58
20190908,1320,84.03,96.01,100,56.32
20190908,1325,83.24,97.49,101.9,55.79
20190908,1330,85.65,95.92,98.46,58.08
20190908,1335,71.65,97.6,96.45,59.14
20190908,1340,65.31,96.62,96.9,37.2
20190908,1345,73.16,96.29,99.3,23.57
20190908,1350,82.28,97.4,100.45,28.59
20190908,1355,84.63,96.77,98.81,43.27
20190908,1400,91.14,98.11,98.66,55.91
20190908,1405,95.5,96.32,98.4,51.85
20190908,1410,95.23,97.25,95.99,52.12
20190908,1415,92.45,95.14,96.46,56.27
20190908,1420,89.1,96.85,99.69,50.99
20190908,1425,85.88,97.68,99.92,57.19
20190908,1430,82.7,95.07,98.39,63.88
20190908,1435,80.11,97.37,97.72,66.86
20190908,1440,82.52,96.69,95.71,70.32
20190908,1445,82.97,99.16,96.41,75.18
20190908,1450,86.74,95.3,97.67,80.16
20190908,1455,90.42,97.23,95.6,82.02
20190908,1500,90.49,98.56,95.65,68.7
20190908,1505,89.85,97.42,94.5,59.06
20190908,1510,84.93,98.45,94.8,65.4
20190908,1515,85.61,97.12,94.44,76.5
20190908,1520,85.77,95.22,93.84,70.02
20190908,1525,82.67,98.32,94.97,61.82
20190908,1530,83.37,95.05,94.22,58.18
20190908,1535,82.61,97.4,91.88,54.36
20190908,1540,83.87,98.23,94.26,56.33
20190908,1545,82.8,95.75,95.77,61.8
20190908,1550,82.25,96.11,94.85,67.65
20190908,1555,82.14,97.93,95.95,69.41
20190908,1600,80.88,99.27,94.02,75.05
20190908,1605,83.33,97.01,93.84,80.49
20190908,1610,88.28,94.79,94.87,75.83
20190908,1615,90.72,98,94.24,82.83
20190908,1620,91.47,95.98,93.19,77.71
20190908,1625,88,96.72,94.4,82.94
20190908,1630,86.4,97,94.1,82.54
20190908,1635,86.3,96.27,95.54,70.54
20190908,1640,82.48,91.63,95.39,69.76
20190908,1645,81.07,93.47,95.58,78.5
20190908,1650,81.33,95.01,96.52,72.47
20190908,1655,80.66,96.39,92.53,66.29
20190908,1700,78.6,96.45,91.65,76.66
20190908,1705,73.31,98.34,90.8,78.92
20190908,1710,70.31,99.11,92.47,86.31
20190908,1715,75.69,98.25,95.1,85.38
20190908,1720,84.19,100.37,94.84,89.72
20190908,1725,90.16,100.77,93.28,91.3
20190908,1730,93.99,99.4,95.88,94.8
20190908,1735,93.8,100.21,96.45,88.28
20190908,1740,86.15,99.25,97.35,89.57
20190908,1745,90.14,98.32,96.89,91.58
20190908,1750,93.61,99.93,97.4,88.31
20190908,1755,91.59,100.95,98.06,83.48
20190908,1800,90.43,100.9,97.73,82.02
20190908,1805,93.35,101.61,96.85,88.22
20190908,1810,89.11,99.04,98.94,89.34
20190908,1815,89.56,98.04,98.63,89.58
20190908,1820,91.95,101.05,99.79,86.96
20190908,1825,92.12,100.97,97.61,88.67
20190908,1830,92.54,99.72,98.5,84.81
20190908,1835,90.75,99.23,98.5,76.3
20190908,1840,86.61,101.04,97.32,84.92
20190908,1845,87.7,101.64,98.36,86.16
20190908,1850,91.03,102.71,94.78,82.71
20190908,1855,88.29,96.7,95.21,86.21
20190908,1900,87.54,99.88,92.15,87.37
20190908,1905,89.79,98.67,93.6,82.92
20190908,1910,91.61,96.44,94.17,85.23
20190908,1915,91.48,95.12,94.76,82.17
20190908,1920,89.5,93.63,94.47,83.1
20190908,1925,88.24,95.54,92.93,84.06
20190908,1930,89.56,95.57,92.56,85.14
20190908,1935,89.74,96.78,93.56,85.51
20190908,1940,89.38,98.2,93.93,85.56
20190908,1945,88.03,93.07,92.69,79.05
20190908,1950,87.53,97.19,93.96,83.4
20190908,1955,87.56,93.96,96.5,85.59
20190908,2000,90.96,95.66,95.8,85.07
20190908,2005,93.3,97.05,94.7,82.66
20190908,2010,89.2,95.05,90.74,83.58
20190908,2015,87.83,93,90.9,82.12
20190908,2020,87.69,92.44,94.49,85.97
20190908,2025,88.85,93.18,97.11,86.43
20190908,2030,90.71,94.8,93.5,82.83
20190908,2035,93.73,95.63,94.87,83.51
20190908,2040,89.91,96.67,93.85,86.22
20190908,2045,89.84,94.23,94.34,76.57
20190908,2050,85.67,97.49,94.28,80.54
20190908,2055,84.52,93.21,95.7,75.28
20190908,2100,88.95,89.25,96.81,89.23
20190908,2105,90.44,94.1,99.74,90.48
20190908,2110,96.05,97.59,96.11,94.97
20190908,2115,93.23,97.51,97.99,97.22
20190908,2120,96.08,96.86,98.43,90.3
20190908,2125,93.81,97.07,97.89,96.32
20190908,2130,92.6,96.18,97.24,94.63
20190908,2135,95.19,97.54,97.73,94.23
20190908,2140,95.16,95.8,98.56,96.42
20190908,2145,97.41,96.93,96.14,95.42
20190908,2150,95.69,94.86,100.2,93.39
20190908,2155,94.47,96.66,99.55,96.81
20190908,2200,94.48,97.39,100.24,96.65
20190908,2205,97.53,98.32,103.04,93.7
20190908,2210,100.02,99.88,101.06,97.81
20190908,2215,101.31,98.64,102.53,102.27
20190908,2220,103.63,97.5,103.93,98.24
20190908,2225,100.78,97.17,103.24,98.8
20190908,2230,98.56,99.36,103.87,97.37
20190908,2235,100.06,99.69,103.63,99.46
20190908,2240,99.81,98.8,105.53,102.51
20190908,2245,101.72,100.83,104.87,100.49
20190908,2250,102.15,100.89,103.03,101.9
20190908,2255,105.21,102.27,103.73,103.73
20190908,2300,103.78,101.13,104.7,102.66
20190908,2305,104.49,102.16,102.97,98.77
20190908,2310,102.88,101.6,101.88,98.35
20190908,2315,104.39,101.86,103.73,102.15
20190908,2320,103.56,103.05,103.57,105.36
20190908,2325,106.34,104.19,102.62,107.44
20190908,2330,104.37,103.24,103.85,106.01
20190908,2335,107.11,103.97,104.13,103.91
20190908,2340,106.99,103.94,102.76,105.39
20190908,2345,107.81,98.73,99.99,108.74
20190908,2350,110.23,102.4,101.42,104.45
20190908,2355,108.76,105.73,103.46,107.19
20190909,0,109.48,106.52,102.81,100.77
20190909,5,110.73,105.61,100.47,105.86
20190909,10,109.5,103.78,100.88,107.22
20190909,15,106.47,102.41,104.93,108.03
20190909,20,110.05,102.73,100.89,109.56
20190909,25,112.33,99.81,99.27,109.38
20190909,30,109.2,100.42,99.26,102.81
20190909,35,106.78,102.72,103.13,110.01
20190909,40,107.93,105.01,101.01,104.74
20190909,45,109.41,102.36,99.96,108.62
20190909,50,108.9,101.56,98.04,108.33
20190909,55,108.04,103.87,99.6,106.53
20190909,100,109.49,103.3,101.17,105.45
20190909,105,108.13,100.21,98.18,108.97
20190909,110,107.16,100.4,97.47,107.84
20190909,115,108.15,101.3,99.58,105.98
20190909,120,105.28,101.13,100.15,104.95
20190909,125,108.16,104.22,96.87,108.24
20190909,130,109.95,102.87,97.48,103.28
20190909,135,105.27,102.75,98.11,100.59
20190909,140,106.63,97.94,94.99,103.49
20190909,145,105.66,99.3,95.25,105.71
20190909,150,106.15,95.44,96.71,103.94
20190909,155,106.95,96.94,100.15,103.82
20190909,200,103.8,102.28,99.53,102.63
20190909,205,106.31,102.17,96.71,101.62
20190909,210,106.54,101.49,97.42,99.84
20190909,215,104.47,99.92,96.6,103.99
20190909,220,106.63,97.59,98.57,101.67
20190909,225,103.75,98.92,91.4,98.99
20190909,230,98.67,93.81,97.7,95.52
20190909,235,102.28,89.77,96.06,97.8
20190909,240,102.03,92.74,98.26,95.95
20190909,245,103.95,95.52,95.2,99.59
20190909,250,103.8,103.29,95.26,96.29
20190909,255,105.07,95.68,94.56,92.6
20190909,300,102.98,96.15,96.01,97.29
20190909,305,105.81,98.41,95.51,99.66
20190909,310,103.63,94.28,99.34,101.11
20190909,315,103.1,95.4,95.42,100.36
20190909,320,101.01,96.07,95.27,95.03
20190909,325,99.78,99.54,97.66,98
20190909,330,102.89,95.5,97.97,95.43
20190909,335,103.02,98.83,97.01,104.93
20190909,340,104.75,99.93,94.2,98.6
20190909,345,101.03,98.78,89.17,97.79
20190909,350,102.28,96.84,93.39,99.27
20190909,355,101.34,98.9,90.7,101.22
20190909,400,101.85,93.75,99.32,100.02
20190909,405,102.24,96.85,95.51,95.81
20190909,410,100.76,97.17,97.82,98.71
20190909,415,104.32,96.25,95.28,99.62
20190909,420,106.69,97.47,93.64,97.32
20190909,425,104.52,101.01,95.21,96.08
20190909,430,103.36,101.84,96.99,105
20190909,435,106.06,103.84,94.5,98.13
20190909,440,103.19,99.25,96.03,97.66
20190909,445,103.19,99.36,94.33,97.21
20190909,450,103.09,101.22,92.51,94.43
20190909,455,102.63,98.56,94.06,97.48
20190909,500,100.21,95.57,93.21,98.83
20190909,505,99.74,91.25,96.4,100.29
20190909,510,100.04,90.19,96.6,97.25
20190909,515,98.64,93.24,93.58,93.77
20190909,520,97.91,94.04,96.38,94.82
20190909,525,100.16,89.44,99.3,95.03
20190909,530,96.69,87.81,97.07,88.25
20190909,535,94.46,88.02,97.23,90.93
20190909,540,93.11,85.14,94.73,88.98
20190909,545,90.97,77.05,93.27,86.67
20190909,550,85.86,76.3,92.95,81.75
20190909,555,84.02,73.38,92.58,72.05
20190909,600,73.94,74.93,93.62,75.94
20190909,605,71.26,77.6,94.1,64.29
20190909,610,71.57,78.31,93.39,58.46
20190909,615,69.97,77.44,95.63,49.44
20190909,620,69.4,79.96,96.14,51.02
20190909,625,71.22,78.42,98.01,49.37
20190909,630,71.54,73.35,95.48,50.06
20190909,635,72.78,75.88,96.48,50.06
20190909,640,73.91,74.36,97.09,49.18
20190909,645,74.71,73.97,97.75,46.24
20190909,650,78.99,73.62,97.34,48.26
20190909,655,79.16,67.37,97.75,47.21
20190909,700,71.02,66.49,96.44,48.56
20190909,705,73.39,70.41,97.98,48.42
20190909,710,73.52,56.9,96.97,46
20190909,715,72.42,43.47,96.39,47.19
20190909,720,73.36,41.02,97.99,49.12
20190909,725,71.3,41.27,97.9,50.85
20190909,730,66.28,41.21,98.79,45.01
20190909,735,70.14,53.46,96.8,40.49
20190909,740,64.72,57.55,97.06,43.26
20190909,745,58.31,59.31,97.2,44.93
20190909,750,67.33,58.49,97.52,45.96
20190909,755,61.63,68.9,97.33,49.19
20190909,800,61.86,55.88,95.77,48.51
20190909,805,60.59,50.33,96.55,43.08
20190909,810,66.04,52.63,95.07,47.45
20190909,815,63.71,62.27,94.92,41.67
20190909,820,55.69,62.2,96.32,43.61
20190909,825,51.34,63.11,96.46,48.31
20190909,830,54.84,64.85,94.49,46.1
20190909,835,47.86,60.99,94.12,46.94
20190909,840,42.25,66.7,95.97,49.39
20190909,845,36.23,53.39,95.08,45.38
20190909,850,34.5,51.9,93.56,40.6
20190909,855,32.79,53.21,94.68,40.08
20190909,900,32,68.22,94.51,43
20190909,905,32.01,71.38,94.76,42.36
20190909,910,29.47,69.75,94.8,48.54
20190909,915,25.71,68.33,93.38,55.81
20190909,920,27.26,66.95,91.9,52.35
20190909,925,29.45,77.31,91.55,53.49
20190909,930,32.59,82.04,93.54,51.24
20190909,935,34.07,78.07,93.21,48.35
20190909,940,34.49,81.66,92.65,42.01
20190909,945,40.62,82.49,89.66,43.39
20190909,950,47.07,84.69,91.98,43.87
20190909,955,49.93,78.7,91.73,43.36
20190909,1000,52.94,73.22,93.73,52.3
20190909,1005,56.8,79.76,94.08,49.67
20190909,1010,57.15,81.79,91.94,52.61
20190909,1015,62.45,80.47,93.08,47.76
20190909,1020,63.02,78.24,91.03,44.81
20190909,1025,64.8,80.63,91.11,44.62
20190909,1030,71.47,79.1,90.73,45.25
20190909,1035,81.49,79.59,93.52,47.88
20190909,1040,84.03,80.05,94.21,46.13
20190909,1045,82.12,77.36,92.65,43.24
20190909,1050,82.45,80.01,93.43,41.56
20190909,1055,82.06,79.29,93.36,47.22
20190909,1100,78.24,78.7,92.34,49.85
20190909,1105,83.04,80.23,95.33,47.66
20190909,1110,81.73,77.73,95,47.25
20190909,1115,83.64,78.61,95.05,53.09
20190909,1120,80.44,77.25,95.82,52.88
20190909,1125,80.56,75.81,93.27,56.54
20190909,1130,82.99,73.8,96.64,59.74
20190909,1135,84.1,73.25,95.47,57.46
20190909,1140,85.39,76.47,94.33,59.47
20190909,1145,86.7,78.09,97.38,60.12
20190909,1150,90.98,80.37,99.4,62.57
20190909,1155,91.77,82.64,96.21,63.58
20190909,1200,90.98,80.25,96.65,66.28
20190909,1205,93.95,81.51,95.94,62.13
20190909,1210,94,81.89,97.22,63.65
20190909,1215,92.48,81.78,94.3,71.26
20190909,1220,91.36,84.32,95.41,76.49
20190909,1225,90.04,87.03,97.53,75.26
20190909,1230,90.3,86.23,96.43,80.63
20190909,1235,90.77,85.93,97.18,77.84
20190909,1240,92.05,85.59,97.58,85.6
20190909,1245,93.72,85.3,96.52,76.96
20190909,1250,89.53,89.09,95.77,75.73
20190909,1255,91.15,86.85,96.62,78.66
20190909,1300,92.07,86.28,96.27,78.87
20190909,1305,94.06,87.07,97.31,76.12
20190909,1310,91.58,88.32,98.21,67.53
20190909,1315,89.89,88.18,98.48,62.79
20190909,1320,89.68,86.32,98.7,59.41
20190909,1325,88.14,87.09,98.45,65.99
20190909,1330,89.03,89.22,98.61,74.03
20190909,1335,86.78,90.23,98.37,63.31
20190909,1340,85.87,89.09,99.18,56.92
20190909,1345,86.39,87.91,99.22,60.53
20190909,1350,86.41,91.56,97.08,63.23
20190909,1355,86.76,88.61,96.1,48.66
20190909,1400,90.99,86.66,96.38,53.09
20190909,1405,92.38,87.99,96.07,57.63
20190909,1410,87.75,87.99,95.43,58.69
20190909,1415,86.41,89.81,95.18,62.53
20190909,1420,84.76,86.28,94.67,59.14
20190909,1425,84.62,85.25,96.36,52.98
20190909,1430,87.19,87.4,97.1,51.91
20190909,1435,85.56,84.85,93.72,59.62
20190909,1440,83.14,89.39,94.27,58.16
20190909,1445,84.96,87.26,92.13,56.93
20190909,1450,85.65,87.88,92.27,54.02
20190909,1455,81.11,87.24,93.46,54.07
20190909,1500,80.96,87.93,94.12,54.8
20190909,1505,82.68,87.88,94.33,56.92
20190909,1510,82.32,88.75,94.22,58.88
20190909,1515,79.65,89.1,95.52,57.09
20190909,1520,75.4,88,95.68,57.02
20190909,1525,67.53,87.91,94.53,58.68
20190909,1530,57.6,86.09,92.75,71.57
20190909,1535,47.93,84.21,90.86,79.45
20190909,1540,42.84,88.45,92.54,81.36
20190909,1545,39.79,88.94,95.63,75.15
20190909,1550,36.19,87.72,93.98,80.53
20190909,1555,32.91,85.96,94.96,85.4
20190909,1600,28.74,87.72,96.28,69.5
20190909,1605,28.76,85.26,95.65,68.62
20190909,1610,25.82,86.22,93.35,68.23
20190909,1615,24.67,87.26,92.11,81.76
20190909,1620,25.82,89.7,95.57,84.69
20190909,1625,32.94,88.33,96.01,83.24
20190909,1630,30.61,89.32,95.24,83.22
20190909,1635,36.32,89.32,96.48,76.57
20190909,1640,43.83,88.12,96.75,71.38
20190909,1645,44.12,89.05,97.67,67.07
20190909,1650,45.86,86.43,95.98,64.03
20190909,1655,50.94,85.25,96.18,62.84
20190909,1700,51.94,86.19,96.56,66.53
20190909,1705,60.04,88.64,96.38,64.84
20190909,1710,67.56,92.16,96.65,65.42
20190909,1715,75.63,91.53,97.94,56.89
20190909,1720,83.06,91.87,96.08,67.46
20190909,1725,87.04,92.9,95.58,64.12
20190909,1730,82.25,94.8,94.66,64.36
20190909,1735,81.77,95.42,95.63,60.58
20190909,1740,82.38,93.5,96.35,61.43
20190909,1745,82.73,92.72,98.06,63.24
20190909,1750,83.76,95.83,96.95,67.75
20190909,1755,83.95,95.05,99.02,66.63
20190909,1800,80.14,95.11,99.28,66.75
20190909,1805,86.18,93.98,97.41,74.06
20190909,1810,86.33,91.19,98.25,73.51
20190909,1815,88.07,90.55,98.84,75.94
20190909,1820,88.4,92.01,99.08,76.34
20190909,1825,89.33,89.45,97.53,77.34
20190909,1830,89.27,88.39,94.37,73.23
20190909,1835,84.35,86.15,90.98,69.77
20190909,1840,82.73,84.39,91.77,70.76
20190909,1845,78.79,84.7,92.18,74.41
20190909,1850,79.12,82.78,90.07,73.33
20190909,1855,80.14,82.84,88.61,75.62
20190909,1900,81.7,81.14,86.65,75.51
20190909,1905,80.56,82.42,85.8,69.22
20190909,1910,79.1,79.56,88.22,70.45
20190909,1915,77.51,81.13,88.8,69.64
20190909,1920,78.52,80.41,91.34,68.27
20190909,1925,79.83,75.97,91.82,70.71
20190909,1930,77.43,76.59,90.02,65.83
20190909,1935,73.76,79.13,95.57,70.51
20190909,1940,74.39,78.05,94.82,66.13
20190909,1945,76.99,77.97,95.34,63.36
20190909,1950,77.1,83.2,93.91,73.29
20190909,1955,78.69,85.24,94.86,86.73
20190909,2000,81.92,85.62,97.69,72.56
20190909,2005,78.66,89.02,95.79,71.8
20190909,2010,75.62,89.4,96.03,73.18
20190909,2015,77.01,89.1,97.57,70.16
20190909,2020,77.27,90.9,98.46,73.18
20190909,2025,75.91,88.95,97.82,72.71
20190909,2030,80.3,92.77,99.61,81.91
20190909,2035,85.61,93.06,99.92,88.41
20190909,2040,89.77,88.63,98.07,82.26
20190909,2045,88.09,90.6,97.71,88.26
20190909,2050,89.66,89.87,99.53,86.75
20190909,2055,90.81,89.79,99.54,84.04
20190909,2100,95.77,91.07,98.72,81.24
20190909,2105,94.64,94.22,98.4,83.54
20190909,2110,95.22,93.62,98.52,84.61
20190909,2115,94.29,88.94,100.18,91.04
20190909,2120,94.38,92.66,98.71,88.72
20190909,2125,92.41,94.31,98.63,92.23
20190909,2130,93.8,94.31,99.59,92.9
20190909,2135,94.56,90.43,98.98,92.85
20190909,2140,96.31,93.33,99.03,94.42
20190909,2145,97.75,89.68,100.37,93.48
20190909,2150,96.95,92.52,99.46,93.71
20190909,2155,95.76,88.74,101.88,94.35
20190909,2200,97.19,91.91,100.22,93.37
20190909,2205,100.1,93.5,99.93,91.23
20190909,2210,98.36,92.38,100.56,94.22
20190909,2215,94.88,91.13,98.52,95.08
20190909,2220,97.45,93.81,101.99,95.38
20190909,2225,96.28,94.61,100.39,97.42
20190909,2230,99.85,94.03,100.84,95.47
20190909,2235,100.05,91.95,101.27,98.65
20190909,2240,101.45,92.48,100.18,100.83
20190909,2245,101.72,95.76,97.45,93.21
20190909,2250,96.98,92.78,97.26,83.73
20190909,2255,95.77,92.77,95.78,85.28
20190909,2300,95.96,91.63,97.28,85.84
20190909,2305,87.75,93.29,99.02,88.27
20190909,2310,85.34,93.53,98.9,87.85
20190909,2315,87.94,97.56,98.42,88.91
20190909,2320,92.78,97.04,96.9,92.75
20190909,2325,93.97,93.57,98.49,89.27
20190909,2330,90.87,95.67,98.53,97.8
20190909,2335,95.96,93.73,95.47,98.05
20190909,2340,95.96,96.11,97.82,94.38
20190909,2345,95.04,98.2,92.19,95.8
20190909,2350,97.9,94.95,97.71,97.09
20190909,2355,99.03,96.8,95.29,99
20190910,0,100.6,96.72,98.66,95.58
20190910,5,101.82,95.6,96.66,94.64
20190910,10,97.87,94.42,95.91,91.43
20190910,15,102.78,98,95.05,98.15
20190910,20,100.54,96.01,95.55,99.07
20190910,25,101.64,97.23,98.3,99.6
20190910,30,99.58,95.32,96.54,100.91
20190910,35,99.25,97.73,97.35,96.51
20190910,40,98.56,97.06,93.57,102.33
20190910,45,99.8,93.51,94.19,97.53
20190910,50,100.44,96.75,90.37,103.92
20190910,55,99.2,90.32,94.5,102.29
20190910,100,101.05,97.55,95,94.99
20190910,105,99.4,95.05,94.24,97.35
20190910,110,100.24,93.15,93.94,98.7
20190910,115,100.17,90.87,94.98,98.89
20190910,120,96.74,92.73,93.39,100.93
20190910,125,95.16,95.45,93.17,101.16
20190910,130,94.9,92.06,97.84,95.44
20190910,135,93.44,92.76,92.61,95.88
20190910,140,94.62,89.47,95.43,93.66
20190910,145,99.3,92.92,95.11,97.57
20190910,150,96.94,89.72,97.09,96.49
20190910,155,97.39,90.99,93.92,91.78
20190910,200,95.78,92.22,94.09,94.02
20190910,205,95.28,91.56,91.09,99.27
20190910,210,96.75,93.9,93.93,95.81
20190910,215,97.29,90.27,91.87,94.08
20190910,220,96.95,93.49,90.98,95.79
20190910,225,92.75,91.1,91.11,93.17
20190910,230,95.51,93.55,90.89,87.34
20190910,235,94.44,89.94,94.56,90.81
20190910,240,94.85,88.86,92.85,92.25
20190910,245,91.1,85.97,90.27,87.31
20190910,250,89.75,85.53,89.67,81.14
20190910,255,86.16,86.35,89.44,89.45
20190910,300,86.4,93.51,89.79,88.39
20190910,305,86.16,86.45,88.76,87.76
20190910,310,83.06,88.2,88.82,82.33
20190910,315,82.87,86.71,88.85,88.41
20190910,320,82.42,89.01,89.09,88.17
20190910,325,86.91,88.19,90.25,86.43
20190910,330,86.42,90.14,89.3,85.7
20190910,335,84.03,86.47,88.85,81
20190910,340,78.93,85.96,85.84,77.85
20190910,345,78.74,85.09,85.36,76.07
20190910,350,81.03,83.39,85.66,74.56
20190910,355,81.63,81.75,84.34,74.27
20190910,400,81.91,85.56,86.66,82.82
20190910,405,84.45,83.85,87.85,76.61
20190910,410,83.16,83.86,88.95,77.27
20190910,415,81.66,80.91,89.51,77.48
20190910,420,82.25,82.28,88.91,77.52
20190910,425,80.99,85,90.87,76.39
20190910,430,81.47,84.68,91.74,79.96
20190910,435,83.99,87.82,88.63,83.24
20190910,440,82.98,87.12,89.56,81.04
20190910,445,79.89,86.29,88.82,85.91
20190910,450,85.16,88.33,86.75,84.59
20190910,455,86.82,90.64,86.47,83.5
20190910,500,87.28,87.46,89.16,83.29
20190910,505,89.04,89.31,89.58,86.78
20190910,510,87.36,87.25,89.82,85.65
20190910,515,88.12,86.88,87.57,86.21
20190910,520,90.47,87.22,89.58,86.48
20190910,525,90.17,85.07,89.29,86.43
20190910,530,88.2,87.39,90.53,86.02
20190910,535,89.34,84.63,92.3,83.83
20190910,540,87.33,86.34,89.96,87.26
20190910,545,89.14,84.91,92.84,84.13
20190910,550,82.53,84.97,91.83,84.43
20190910,555,85.14,84.81,92.1,87.96
20190910,600,85.86,82.79,92.93,90.7
20190910,605,87.17,84.66,92.65,92.29
20190910,610,88.53,84.15,91.99,92.95
20190910,615,88.78,82.22,93.9,87.63
20190910,620,84.87,85.93,94.81,85.29
20190910,625,84.52,85.45,96.05,86.23
20190910,630,89.59,86.94,95.3,85.86
20190910,635,90.64,84.92,96.59,84.62
20190910,640,91.7,84.95,98.25,83.7
20190910,645,90.56,85.83,97.77,71.48
20190910,650,90.05,80.73,98.19,86.89
20190910,655,91.73,82.57,100.24,80.95
20190910,700,85.86,85.6,96.19,64.83
20190910,705,85.19,82.48,96.94,59.76
20190910,710,82.26,82,98.3,62.06
20190910,715,79.58,77.44,98.82,51.03
20190910,720,76.5,77.35,98.54,46.22
20190910,725,74.89,77.1,98.75,45.36
20190910,730,71.46,72.22,97.18,51.89
20190910,735,56.7,71.1,98.67,49.43
20190910,740,57.61,78.7,98.78,46.33
20190910,745,58.96,76.41,97.29,38.07
20190910,750,52.11,77.54,99.4,34.46
20190910,755,51.35,73.39,97.36,36.04
20190910,800,54.5,69.53,99.05,43.72
20190910,805,52.06,70.59,97.71,39.87
20190910,810,52.03,66.7,97.19,37.7
20190910,815,52.06,67.37,95.87,32.82
20190910,820,52.24,63.28,95.8,31.02
20190910,825,62.41,58.27,95.4,32.57
20190910,830,65.85,48.4,93.84,35.63
20190910,835,67.87,46.55,96.97,41.09
20190910,840,61.14,51.08,95.88,46.68
20190910,845,57.3,53.25,94.92,46.05
20190910,850,50.04,50.47,94.84,44.61
20190910,855,46.11,77.02,94.18,51.09
20190910,900,47.01,75.52,93.85,43.23
20190910,905,54.69,80.24,94.76,34.87
20190910,910,55.95,83.64,94.03,41.49
20190910,915,59.36,80.43,94.11,41.24
20190910,920,63.55,83.43,96.16,43.61
20190910,925,62.03,83.9,94.33,49.5
20190910,930,62.45,83.95,96.12,45.73
20190910,935,64.59,75.61,95.68,43.39
20190910,940,68.01,78.64,94.47,41.58
20190910,945,70.43,82.16,96.21,41.61
20190910,950,68.85,84.67,95.5,47.3
20190910,955,69.22,84.09,95.35,45.46
