date,time,user_name,text,link,retweet_counts,favorite_counts,hashtags,GeoInformation
2020-08-01,00:13:19,choibuin,방속국은 코로나 청정지역인가? #Kbs #황금연못 연로한 패널들 마스크도 없이 잔뜩 모여있고 사연가족 아이들까지 출연 정말 아슬아슬하다,https://twitter.com/choibuin/status/1289353481397006336,0,0,#Kbs,
2020-08-01,00:13:25,ppuligipeun,"HWPL 30차 세계평화순방, 종교 평화 실현을 위한 평화의 메시지 (출처 : 시 Star˙s.. | https://blog.naver.com/sstar6080/221472622887 블로그) http://naver.me/F6qgsgT5 #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289353505426178049,0,0,,
2020-08-01,00:13:46,ppuligipeun,HWPL 이만희 대표가 생각나는 이유 필리핀 민다나오 평화의 주역 (출처 : 강에 비춰 .. | https://blog.naver.com/riverstar23/222008001665 블로그) http://naver.me/xDYznZcY #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353592520859648,0,0,,
2020-08-01,00:14:01,ppuligipeun,"HWPL 광주 종교연합사무실, 2020 경자년에도 어김없이 ‘제6회 경서비교토론회’ 로 평화의 바람을~ (출처 : 스마트한일.. | https://blog.naver.com/cats7177/221779756339 블로그) http://naver.me/xId5Qhhc #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289353656098144256,0,0,,
2020-08-01,00:14:13,skrj98,일본에서 다시 왕래하자는 뉴스가 있던데... 이거 코로나 던지기 아닌가요? ㅎ,https://twitter.com/skrj98/status/1289353705326645248,0,0,,
2020-08-01,00:14:23,ppuligipeun,‘사후세계’사람이 죽으면 어디로 갈까? HWPL(대표 이만희) 경서비교토론회 (출처 : 작은다락방 | https://blog.naver.com/zoo00015/221798992391 블로그) http://naver.me/Fx56QI6N #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353749509500928,0,0,,
2020-08-01,00:14:33,cr25ho,"신천지 이만희 '코로나 방역방해 혐의' 구속..""증거인멸 염려""(종합) | 다음 뉴스 https://news.v.daum.net/v/20200801020002936 신천지 간판을 바꾸어 달겠지요? 새누리당&gt;미통당 &gt;? 처럼요.",https://twitter.com/cr25ho/status/1289353789380554752,0,0,,
2020-08-01,00:14:40,ppuligipeun,[HWPL]HWPL 대표 개회사 (출처 : 드론을 꿈.. | https://blog.naver.com/su759/221652015212 블로그) http://naver.me/5QxAsWAK #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353819894116352,0,0,,
2020-08-01,00:15:02,ppuligipeun,평화의 바람은 HWPL 종교연합사무실에서 경서비교토론회를 타고 솔솔~ (출처 : 써니다운 .. | https://blog.naver.com/ssunny1096/221779501908 블로그) http://naver.me/GYpWhjC9 #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명,https://twitter.com/ppuligipeun/status/1289353914601467904,0,0,,
2020-08-01,00:15:11,lhs251071,"""7월 수출 7.0%(Y/Y) 감소...넉 달만에 처음 한 자릿수대 감소"" 코로나 속에서 '기적'을 일궜다. 한편 나라가 디비진다. 국정원 해킹사건(빨간 마티즈)에 결과적으로 연루된 황교안(전총리),이낙연(전총리),정세균(현총리),이병호(전국정원장), 서훈(전국정원장) 등이 긴급체포된다(메인 트윗 참고).",https://twitter.com/lhs251071/status/1289353950299226117,1,1,,
2020-08-01,00:15:20,ppuligipeun,"봄 명언, HWPL, DPCW 10조 38항 (출처 : 시 Star˙s.. | https://blog.naver.com/sstar6080/221482899933 블로그) http://naver.me/x5heFBDa #HWPL#전쟁종식#평화협정#살상무기#필리핀#민다나오#이만희 대표#코로나19#종교#생명",https://twitter.com/ppuligipeun/status/1289353989356548096,0,0,,
